system_code,location_code,location_name,system_code2,Managed_By_Name,Location_Type_Description,Location_Category_Description,Grades_Text,Grades_Final_Text,Open_Date,Status_Descriptions,Primary_Building_Code,Primary_Address_Line_1,City,State_Code,Zip,Borough_Block_Lot,Census_Tract,Community_District,Council_District,NTA,NTA_Name,Principal_Name,Principal_Title,Principal_Email,Principal_Phone_Number,Fax_Number,Geographical_District_Code,Administrative_District_Code,Superintendent_District_Name,Superintendent,Superintendent_Email,Superintendent_Location,tier_3_support_location_code,tier_2_support_location_code,longitude,latitude,Column3
84K651,K651,PAVE Academy Charter School,331500860927,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2008,Open,K990,732 Henry Street,Brooklyn,NY,11231,3005390024,5900,306,38,BK33,Carroll Gardens-Columbia Street-Red Hook,Michelle Cook/Marsha Gadsden,Executive Director,mcook@paveschools.org; mgadsden@paveschools.org,718-858-7813,718-858-7814,15,84,OFFICE OF CHARTER SCHOOLS,,,,,,-74.003372,40.675936,
84K652,K652,Brooklyn Ascend Charter School,331800860916,Charter,General Academic,K-12 all grades,"02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul  1 2008,Open,KBGH,205 Rockaway Parkway,BROOKLYN,NY,11212,3046330050,89200,317,41,BK81,Brownsville,Curtis Durham/Danielle Pena,Principal,curtis.durham@ascendlearning.org; danielle.pena@ascendlearning.org,347-464-7600,718-240-9140,18,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.92044,40.661945,
84K680,K680,Achievement First Aspire Charter School,331900860993,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08",Jul  1 2013,Open,K202,982 HEGEMAN AVENUE,BROOKLYN,NY,11208,3044770001,111600,305,42,BK82,East New York,Zachary Segall/Jordan Hardy,Principal,zacharysegall@achievementfirst.org; jordanhardy@achievementfirst.org,718-623-2660,718-622-5998,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.876084,40.665817,
84K693,K693,Northside Charter High School,331400860945,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2009,Open,K126,424 LEONARD STREET,BROOKLYN,NY,11222,3027120001,49900,301,33,BK76,Greenpoint,Rahul Patel/Muhammed Chaudhry,Executive Director,rpatel18@schools.nyc.gov; mchaudhry3@schools.nyc.gov,347-390-1273,347-390-1274,14,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.947932,40.719818,
84K701,K701,Brooklyn Charter School,331400860809,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",Apr  4 2000,Open,K023,545 WILLOUGHBY AVENUE,BROOKLYN,NY,11206,3017590013,25901,303,36,BK75,Bedford,Joanne Hunt,Principal,jhunt@brooklyncharter.org,718-302-2085,718-302-2426,14,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.947256,40.69447,
84K702,K702,Community Partnership Charter School,331300860810,Charter,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Apr  4 2000,Open,K270,241 Emerson Place,Brooklyn,NY,11205,3019330102,193,302,35,BK69,Clinton Hill,Janna Tsimprea/Brandon Scott,Principal,jtsimprea@cpcsschool.org; bscott@cpcsschool.org,718-399-3824,718-399-2149,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.960808,40.689499,
84K704,K704,Explore Charter School,331700860841,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2001,Open,K002,655 Parkside Avenue,Brooklyn,NY,11226,3050500051,80200,309,40,BK60,Prospect Lefferts Gardens-Wingate,Casey Kean/Karen Hicks,Principal,ckean@explorenetwork.org; khicks@explorenetwork.org,718-703-4484,718-703-8550,17,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.951575,40.656423,
84K707,K707,Brooklyn Prospect Charter School - CSD 15,331800860935,Charter,General Academic,Secondary School,05,"0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul  1 2009,Open,KDZH,341 39 Street,Brooklyn,NY,11232,3007040054,3005,307,38,,,Kim Raccio/Carolyn Michael,Principal,Kraccio@brooklynprospect.org; cmichael@brooklynprospect.org,347-889-7041,347-889-7083,15,84,OFFICE OF CHARTER SCHOOLS,,,,,,-74.007222,40.653277,
84K710,K710,Brownsville Collegiate Charter School,332300860939,Charter,General Academic,Junior High-Intermediate-Middle,"0K,01,02,03,04,08","06,07,08",Jul  1 2009,Open,KAHN,140 MONTROSE AVENUE,BROOKLYN,NY,11206,3030610010,50500,301,34,BK90,East Williamsburg,,,,718-636-0370,347-296-8321,14,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.944,40.706729,
84K711,K711,Uncommon Brownsville South Charter School NYC,332300860942,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,K275,985 ROCKAWAY AVENUE,BROOKLYN,NY,11212,3036360007,92200,316,42,BK81,Brownsville,Aliya Mcdaniel/Darera Spragg,Principal,aliya.mcdaniel@uncommonnyc.org; darera.spragg@uncommonnyc.org,718-669-7461,718-228-6496,23,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.906662,40.655644,
84K712,K712,Uncommon Excellence Girls Charter School NYC,331600860938,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,K309,794 MONROE STREET,BROOKLYN,NY,11221,3016430036,38500,303,41,BK35,Stuyvesant Heights,Bronte Johnson/Lenda Nguyen,Principal,bronte.blanchette@excellencecharter.org; lenda.nguyen@excellencecharter.org,718-638-1875,718-228-6670,16,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.924422,40.6881,
84K724,K724,Uncommon Canarsie Charter School NYC,331800860943,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Jul  1 2013,Open,K279,1070 EAST 104 STREET,BROOKLYN,NY,11236,3082300001,98600,318,46,BK50,Canarsie,Michael Scott Jr./Joy Meekins,Executive Director,michael.scottjr@leadershipprep.org; info.nyc_uces@uncommonnyc.org,347-390-0570,212-881-9666,18,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.892797,40.644134,
84K730,K730,Summit Academy Charter School,331500860953,Charter,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",Jul  1 2009,Open,K027,27 HUNTINGTON STREET,BROOKLYN,NY,11231,3005250001,5900,306,38,BK33,Carroll Gardens-Columbia Street-Red Hook,Machael Spencer-Edwards,Principal,mspencer-edwards@sacsny.org,718-875-1403,718-875-1891,15,84,OFFICE OF CHARTER SCHOOLS,,,,,,-74.005151,40.677914,
84K731,K731,Brooklyn Excelsior Charter School,331600860847,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2003,Open,KAQX,856 QUINCY STREET,BROOKLYN,NY,11221,3016330058,38700,303,41,BK35,Stuyvesant Heights,Samanta Deluke,Executive Director,sdeluke@nhaschools.com,718-246-5681,718-246-5864,16,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.925087,40.689569,
84K733,K733,"Math, Engineering, and Science Academy Charter Hig",333200861059,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2013,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,3033430001,43300,304,37,BK77,Bushwick North,Arthur Samuels/Pagee Cheung,Principal,asamuels@mesacharter.org; pcheung@mesacharter.org,718-282-7426,718-919-1479,32,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.915217,40.695875,
84K736,K736,New American Academy Charter School,331800861057,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",Jul  1 2013,Open,K233,9301 AVENUE B,BROOKLYN,NY,11236,3047530001,93000,317,42,BK96,Rugby-Remsen Village,Lisa Parquette Silva,Principal,LSILVA@thenewamericanacademy.org,718-385-1709,718-385-1856,18,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.914282,40.651642,
84K737,K737,Brownsville Ascend Charter School,332300860954,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,KBVT,1501 PITKIN AVENUE,BROOKLYN,NY,11212,0,90000,316,41,BK81,Brownsville,Curtis Durham/Ornella Parker,Principal,curtis.durham@ascendlearning.org; ornella.parker@ascendlearning.org,718-240-9162,718-240-9140,23,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.918123,40.668608,
84K738,K738,United Charter High School for Advanced Math and S,332200861053,Charter,General Academic,High school,"09,10,11","09,10,11,12",Jul  1 2013,Open,K495,3000 AVENUE X,BROOKLYN,NY,11235,3074250002,62600,315,48,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,Nissi Jonathan,Principal,njonathan6@charter.newvisions.org,718-934-9240,718-934-9171,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.936635,40.593157,
84K740,K740,Brooklyn Scholars Charter School,331900860958,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,KAJS,2635 LINDEN BOULEVARD,BROOKLYN,NY,11208,3044640025,120800,305,42,BK82,East New York,Roxanne Thomas/Samanta Deluke,Executive Director,79.rthomas@nhaschools.com; sdeluke@nhaschools.com,718-348-9360,718-348-9362,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.867138,40.669356,
84K741,K741,Success Academy Charter School - Crown Heights,331700861041,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2013,Open,K161,330 CROWN STREET,BROOKLYN,NY,11225,3012970026,31900,309,35,BK63,Crown Heights South,,,,646-790-2129,914-462-3286,17,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.949243,40.665757,
84K742,K742,Explore Empower Charter School,331700860950,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",May  5 2009,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,3013670022,34700,308,36,BK61,Crown Heights North,Jonathan Carrington/Janelle Samuel-Baker,Principal,jcarrington@explorenetwork.org; jsamuel-baker@explorenetwork.org,718-771-2090,718-771-2128,17,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.928917,40.67271,
84K744,K744,Coney Island Preparatory Public Charter School,332100860949,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul  1 2009,Open,K303,501 WEST AVENUE,BROOKLYN,NY,11224,3072500025,35400,313,47,BK23,West Brighton,Rachel Kashner/Brittany Harper,Principal,rkashner@coneyislandprep.org; bharper@coneyislandprep.org,718-513-6951,718-513-6955,21,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.972009,40.582518,
84K746,K746,Hebrew Language Academy Charter School,332200860955,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jul  9 2009,Open,KBZT,2186 MILL AVENUE,BROOKLYN,NY,11234,3084701091,69800,318,46,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,Daniella Steinberg,Principal,dsteinberg@hlacharterschool.org,718-377-7200,718-377-7220,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.914312,40.612258,
84K752,K752,Success Academy Charter School - Sheepshead Bay,331300861039,Charter,General Academic,Elementary,"0K,01,02","0K,01,02,03,04,05,06,07,08",Jul  1 2013,Open,K495,3000 AVENUE X,BROOKLYN,NY,11235,3074250002,62600,315,48,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,,646-790-2137,914-462-3407,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.936635,40.593157,
84K756,K756,Success Academy Charter School - Prospect Heights,331700861040,Charter,General Academic,K-8,"0K,01,02,03,04,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jul  1 2013,Open,K138,760 PROSPECT PLACE,BROOKLYN,NY,11216,3012330026,31701,308,36,BK61,Crown Heights North,,,,646-790-2121,646-514-2070,17,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.951559,40.673943,
84K757,K757,Unity Preparatory Charter School of Brooklyn,331300861056,Charter,General Academic,Secondary School,"06,07,08,09,10,11,12","06,07,08,09,10,11,12",Jul  1 2013,Open,K044,432 MONROE STREET,BROOKLYN,NY,11221,3018210001,27700,303,36,BK35,Stuyvesant Heights,Joshua Beauregard/Casey Burns,Principal,jbeauregard@unityprep.org; cburns@unityprep.org,718-455-5046,718-455-5049,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.940859,40.686213,
84K758,K758,Brooklyn Urban Garden Charter School,331500861011,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",Jul  1 2013,Open,KBNU,500 19 Street,Brooklyn,NY,11215,3008890001,150200,307,38,BK40,Windsor Terrace,Susan Tenner/Wynette Caesar,Principal,susan.tenner@BUGSbrooklyn.org; wynette.caesar@bugsbrooklyn.org,718-280-9556,,15,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.982624,40.656202,
84K759,K759,Canarsie Ascend Charter School,331800861033,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Jul  1 2013,Open,KAGD,9719 FLATLANDS AVENUE,BROOKLYN,NY,11236,0,97400,318,46,BK50,Canarsie,Justin Moorman/Christopher Zilinski,Principal,justin.moorman@ascendlearning.org; christopher.zilinski@ascendlearning.org,347-713-0101,,18,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.900432,40.643834,
84K766,K766,Brooklyn Prospect Charter School - CSD 13.2,331300861079,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",Jul  1 2015,Open,KDZH,341 39 Street,Brooklyn,NY,11232,3007040054,3005,307,38,,,Matthew Levey,Executive Director,matthew@prospectschools.org,,,15,84,OFFICE OF CHARTER SCHOOLS,,,,,,-74.007222,40.653277,
84K769,K769,Hyde Leadership Charter School - Brooklyn,331900860972,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06",Jun  1 2010,Open,K328,330 ALABAMA AVENUE,BROOKLYN,NY,11207,3037680001,113400,305,42,BK85,East New York (Pennsylvania Ave),Sandra J. Dupree/Christine Depina-Forbes,Principal,sdupree@hydebrooklyn.org; cforbes@hydebrooklyn.org,718-495-5620,718-495-5827,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.898249,40.667985,
84K772,K772,Success Academy Charter School - Bensonhurst,332100861075,Charter,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2014,Open,K096,99 AVENUE P,BROOKLYN,NY,11204,3065950033,43000,311,44,BK29,Bensonhurst East,,,,347-514-7082,646-219-1663,21,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.984985,40.608135,
84K774,K774,Achievement First Apollo Charter School,331900860933,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jun  1 2010,Open,K302,350 LINWOOD STREET,BROOKLYN,NY,11208,3039690001,117000,305,37,BK82,East New York,Jesse Uggla/Noah Hellman,Principal,jesseuggla@achievementfirst.org; noahhellman@achievementfirst.org,718-235-2647,718-235-2649,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.884211,40.677112,
84K775,K775,Uncommon Brownsville North Charter School NYC,332300860941,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08,09,10,11,12",Jun  1 2010,Open,K332,51 CHRISTOPHER AVENUE,BROOKLYN,NY,11212,3036930001,90800,316,37,BK81,Brownsville,Sean Healey/Alonte Johnson,Principal,SHealey@uncommonschools.org; aljohnson@leadershipprep.org,718-250-5767,718-250-5768,23,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.906018,40.672216,
84K777,K777,Uncommon Crown Heights Charter School NYC,332300860936,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,09","06,07,08",Jun  1 2010,Open,K271,1137 HERKIMER STREET,BROOKLYN,NY,11233,3015500001,30100,316,41,BK79,Ocean Hill,Prisca Smith/Miriam Maul,Principal,prisca.smith@uncommonnyc.org; mmaul@uncommonnyc.org,718-250-5765,718-250-5766,23,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.915106,40.678124,
84K781,K781,Success Academy Charter School - Bergen Beach,332200861076,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jul  1 2014,Open,K078,1420 East  68 Street,Brooklyn,NY,11234,3083880002,69602,318,46,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,,347-817-2017,347-521-7879,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.912914,40.620537,
84K782,K782,Bedford Stuyvesant New Beginnings Charter School,331600860971,Charter,General Academic,K-8,"02,03,04,05,06,07,08,09","0K,01,02,03,04,05,06,07,08",Jun  1 2010,Open,KAKB,82 LEWIS AVENUE,BROOKLYN,NY,11206,3015910045,28300,303,36,BK35,Stuyvesant Heights,Nicholas Tishuk/Patience Brown,Principal,ntishuk@bsnbcs.org; pbrown@bsnbcs.org,718-453-1001,718-452-2090,16,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.937717,40.694676,
84K784,K784,Achievement First North Brooklyn Preparatory Chart,333200861045,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Jul  1 2014,Open,K377,200 WOODBINE STREET,BROOKLYN,NY,11221,3033600001,41500,304,37,BK78,Bushwick South,Alicia Harper/Katherine Delacruz,Principal,aliciaharper@achievementfirst.org; katherinedelacruz@achievementfirst.org,347-471-2690,347-402-1818,32,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.915159,40.693542,
84K785,K785,Imagine Me Leadership Charter School,331900860973,Charter,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Jun  1 2010,Open,KEHY,39 Truxton Street,Brooklyn,NY,11233,3015430001,1003,316,37,BK79,Ocean Hill,Dr. Katherine Corbett/Lashawn Robinson,Principal,kcorbett@imlcs.org; lrobinson@imlcs.org,347-985-2140,347-985-2145,23,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.907856,40.678396,
84K788,K788,Achievement First Linden Charter School,331900861072,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04",Jul  1 2014,Open,K166,800 VAN SICLEN AVE,BROOKLYN,NY,11207,3043490050,110400,305,42,BK82,East New York,Mariama Diallo/Stephanie Blieka,Principal,mariamadiallo@achievementfirst.org; stephanieblieka@achievementfirst.org,347-471-2700,718-228-3778,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.885704,40.659934,
84K789,K789,Compass Charter School,331300861066,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2014,Open,K113,300 ADELPHI STREET,BROOKLYN,NY,11205,3021030004,18100,302,35,BK68,Fort Greene,Brooke Peters,Executive Director,brooke@brooklyncompass.org,212-437-8372,,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.971474,40.688769,
84K790,K790,Central Brooklyn Ascend Charter School,332200861050,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05",Jul  1 2014,Open,KAJY,465 EAST  29 STREET,BROOKLYN,NY,11210,3052160069,82800,317,45,BK95,Erasmus,Leyde St. Leger/Shenequa Laguerre,Principal,leyde.stleger@ascendlearning.org; shenequa.laguerre@ascendlearning.org,347-464-7600,,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.948982,40.638957,
84K791,K791,Brooklyn Dreams Charter School,332200860978,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jun  1 2010,Open,KAKO,259 PARKVILLE AVENUE,BROOKLYN,NY,11230,3054240029,48200,314,40,BK42,Flatbush,Samanta Deluke/Rumana Rahman,Principal,sdeluke@nhaschools.com; 85.rrahman@nhaschools.com,718-859-8400,347-586-0347,22,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.969887,40.632149,
84K792,K792,Cultural Arts Academy Charter School At Spring Cre,331800860988,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05,06",Jun  1 2010,Open,KBXV,1400 LINDEN BOULEVARD,BROOKLYN,NY,11212,0,92200,316,42,BK81,Brownsville,Dr. Laurie B. Midgette,Executive Director,lmidgette@caa-ny.org,718-683-3300,718-272-1330,18,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.908341,40.65452,
84K793,K793,Bushwick Ascend Charter School,333200860987,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",Jun  1 2010,Open,KAJP,751 KNICKERBOCKER AVENUE,BROOKLYN,NY,11221,3033990001,43700,304,37,BK77,Bushwick North,Mariana Romano/Inan Barrett,Principal,mariana.romano@ascendlearning.org; inan.barrett@ascendlearning.org,347-289-9080,718-366-3916,32,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.90892,40.693748,
84K803,K803,Brooklyn Laboratory Charter School,331300861063,Charter,General Academic,Secondary School,"09,10,11,12","06,07,08",Jul  1 2014,Open,KCVO,77 Sands Street,BROOKLYN,NY,11226,3000770001,13,302,33,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Garland Thomas-Mcdavid,Principal,garland@brooklynlaboratoryschool.org,347-853-6762,914-612-9127,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.987399,40.70043,
84K807,K807,Collegiate Academy for Mathematics and Personal Aw,331900861065,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",Jul  1 2015,Open,KAMH,1962-84 LINDEN BLVD.,BROOKLYN,NY,11207,3043480001,110400,305,42,BK82,East New York,George E. Leonard,Principal,gleonard@campacharter.org,347-619-6800,,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.888775,40.65787,
84K879,K879,Brooklyn Prospect Charter School - CSD 13,331300861077,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2016,Open,KBEQ,1104 FULTON STREET,BROOKLYN,NY,11238,3020160030,227,303,36,BK69,Clinton Hill,Folake Akinola-Pinard/Matthew Ellis,Principal,fakinola-pinard@prospectschools.org; mellis@prospectschools.org,,,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.956832,40.681102,
84K882,K882,Success Academy Charter School - Bushwick,333200861096,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",Jul  1 2016,Open,K677,139 MENAHAN STREET,BROOKLYN,NY,11221,3033060015,41900,304,37,BK78,Bushwick South,,,,,,32,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.919653,40.695975,
84K883,K883,Success Academy Charter School - Bed Stuy 3,331600861095,Charter,General Academic,Junior High-Intermediate-Middle,"02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",Jul  1 2016,Open,K025,787 LAFAYETTE AVENUE,BROOKLYN,NY,11221,3017870014,28100,303,36,BK35,Stuyvesant Heights,,,,,,16,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.940749,40.691472,
84K886,K886,Success Academy Charter School - Flatbush,331700861094,Charter,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05",Jul  1 2016,Open,K884,15 Snyder Avenue,Brooklyn,NY,11226,3051030101,79400,314,40,BK95,Erasmus,Susanna Sierra,Principal,susanna.sierra@saschools.org,,,17,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.957501,40.64879,
84K892,K892,Brooklyn Emerging Leaders Academy Charter School,331600861112,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",Apr 26 2017,Open,K057,125 STUYVESANT AVENUE,BROOKLYN,NY,11221,3016160001,29100,303,36,BK35,Stuyvesant Heights,Nicia Fullwood,Principal,nicia@belahs.org,347-491-8320,347-491-8320,16,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.932254,40.691467,
84K895,K895,Hebrew Language Academy Charter School 2,332100861123,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",May 10 2017,Open,KEHQ,2286 Cropsey Avenue,Brooklyn,NY,11214,3064710109,1003,311,47,,,Katie Passley,Principal,kpassley@hla2.org,718-825-5610,718-777-7220,21,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.997,40.595842,
84K910,K910,Cypress Hills Ascend Charter School,331900861131,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05",May 11 2018,Open,KAKT,396 GRANT AVENUE,BROOKLYN,NY,11208,3041740067,118600,305,37,BK83,Cypress Hills-City Line,Axel Nda,Principal,axel.nda@ascendlearning.org,,,19,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.867071,40.681183,
84K911,K911,Edmund W. Gordon Brooklyn Laboratory Charter Schoo,331300861110,Charter,General Academic,Secondary School,"06,07,08","06,07,08,09,10,11,12",Jul  1 2018,Open,KCVO,77 Sands Street,BROOKLYN,NY,11226,3000770001,13,302,33,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Sterling Florant,Principal,sflorant@brooklynlaboratoryschool.org,347-853-6762,,13,84,OFFICE OF CHARTER SCHOOLS,,,,,,-73.987399,40.70043,
